EIN,fips,CENSUS_STATE_NAME,CENSUS_COUNTY_NAME,icma_picked_level,icma_picked_local_gov,UREGN,region,DONATIONS,GOVGRANTS,PROGRAMREVENUE,ln_donations,ln_govgrants,ln_progrev,imgrnt_support,econ_support,enforce,enforce_binary,npoprovider,npoprovider_c,EMPLOYEE,TOTALASSETS,ln_employee,ln_assets,total_pop,pct_foreign_born,median_income,pct_college,pct_poverty,dem_vote_share,ln_pop_z,pct_foreign_born_z,ses_index,dem_share_z
330916011,6073,California,San Diego County,County,San Diego,4,4,193550.0,200000.0,0,12.17329632261606,12.206077645517674,0.0,6.0,1.0,0.0,0,5.0,1.3853923853923855,0,40274.0,0.0,10.60346137843835,3302833,23.45,74855.0,38.14,12.52,56.07,0.8601450973422827,0.2315079837452189,0.0278908620002982,-0.3884306537582818
471076931,6073,California,San Diego County,County,San Diego,4,4,59600.0,42007.0,0,10.995427631436174,10.645615355317696,0.0,6.0,1.0,0.0,0,5.0,1.3853923853923855,0,50587.0,0.0,10.831449905270684,3302833,23.45,74855.0,38.14,12.52,56.07,0.8601450973422827,0.2315079837452189,0.0278908620002982,-0.3884306537582818
262317640,6073,California,San Diego County,County,San Diego,4,4,32681.0,0.0,0,10.39457974661173,0.0,0.0,6.0,1.0,0.0,0,5.0,1.3853923853923855,0,25134.0,0.0,10.13197679017509,3302833,23.45,74855.0,38.14,12.52,56.07,0.8601450973422827,0.2315079837452189,0.0278908620002982,-0.3884306537582818
201057775,6073,California,San Diego County,County,San Diego,4,4,388354.0,13125.0,4001,12.86967514874882,9.482350275033667,8.294549515143679,6.0,1.0,0.0,0,5.0,1.3853923853923855,3,233853.0,1.3862943611198906,12.362447991808114,3302833,23.45,74855.0,38.14,12.52,56.07,0.8601450973422827,0.2315079837452189,0.0278908620002982,-0.3884306537582818
330685882,6073,California,San Diego County,County,San Diego,4,4,0.0,0.0,870,0.0,0.0,6.769641976852503,6.0,1.0,0.0,0,5.0,1.3853923853923855,0,68540.0,0.0,11.1351727954286,3302833,23.45,74855.0,38.14,12.52,56.07,0.8601450973422827,0.2315079837452189,0.0278908620002982,-0.3884306537582818
330620415,6073,California,San Diego County,County,San Diego,4,4,4238069.0,858058.0,1216984,15.25961853489908,13.66242814067469,14.011887046503402,6.0,1.0,0.0,0,5.0,1.3853923853923855,36,20556045.0,3.610917912644224,16.83866561623372,3302833,23.45,74855.0,38.14,12.52,56.07,0.8601450973422827,0.2315079837452189,0.0278908620002982,-0.3884306537582818
202661354,6077,California,San Joaquin County,City,Stockton,4,4,433499.0,154040.0,10710,12.979647075202733,11.94497407972808,9.27902652976463,3.0,3.0,6.0,1,4.0,0.3853923853923855,7,275062.0,2.0794415416798357,12.524751805783106,732212,23.34,61145.0,18.44,15.92,53.88,-0.5269418301521853,0.2213978453326135,-1.1690008347504968,-0.5689709231847307
770494600,6079,California,San Luis Obispo County,City,San Luis Obispo,4,4,203166.0,417383.0,7952,12.221783579923096,12.941761940355788,8.981304494957135,2.0,0.0,3.0,1,4.0,0.3853923853923855,9,300407.0,2.302585092994046,12.612893500864272,281455,10.34,70699.0,34.61,13.3,50.57,-1.4072726584247743,-0.97343669433893,-0.2305096104344003,-0.8418422893041586
271412176,6079,California,San Luis Obispo County,City,San Luis Obispo,4,4,801564.0,189190.0,0,13.594321345684843,12.150512365758129,0.0,2.0,0.0,3.0,1,4.0,0.3853923853923855,26,576788.0,3.295836866004329,13.26523006029818,281455,10.34,70699.0,34.61,13.3,50.57,-1.4072726584247743,-0.97343669433893,-0.2305096104344003,-0.8418422893041586
454128140,6081,California,San Mateo County,County,San Mateo,4,4,707380.0,0.0,0,13.46932469647282,0.0,0.0,7.0,0.0,10.0,1,4.0,0.3853923853923855,4,739591.0,1.6094379124341005,13.513852609681209,765935,34.82,113776.0,49.94,7.03,76.38,-0.4854827872204427,1.2765286542117922,1.5676272282049102,1.2858948585938554
680532370,6081,California,San Mateo County,County,San Mateo,4,4,119089.0,23800.0,0,11.687634788762042,10.077482875583607,0.0,7.0,0.0,10.0,1,4.0,0.3853923853923855,0,222455.0,0.0,12.3124801129427,765935,34.82,113776.0,49.94,7.03,76.38,-0.4854827872204427,1.2765286542117922,1.5676272282049102,1.2858948585938554
481266142,6081,California,San Mateo County,County,San Mateo,4,4,107044.0,0.0,41288,11.581004585780825,0.0,10.628351399647642,7.0,0.0,10.0,1,4.0,0.3853923853923855,0,336396.0,0.0,12.726044316403817,765935,34.82,113776.0,49.94,7.03,76.38,-0.4854827872204427,1.2765286542117922,1.5676272282049102,1.2858948585938554
942481188,6081,California,San Mateo County,County,San Mateo,4,4,2138400.0,4112607.0,24301,14.575568911446094,15.229567935109117,10.098313930468557,7.0,0.0,10.0,1,4.0,0.3853923853923855,72,8842109.0,4.290459441148391,15.99503598082005,765935,34.82,113776.0,49.94,7.03,76.38,-0.4854827872204427,1.2765286542117922,1.5676272282049102,1.2858948585938554
474502385,6081,California,San Mateo County,County,San Mateo,4,4,13093.0,0.0,374268,9.479909389001037,0.0,12.832730069196286,7.0,0.0,10.0,1,4.0,0.3853923853923855,11,177257.0,2.4849066497880004,12.085355935857171,765935,34.82,113776.0,49.94,7.03,76.38,-0.4854827872204427,1.2765286542117922,1.5676272282049102,1.2858948585938554
462800655,6081,California,San Mateo County,County,San Mateo,4,4,110000.0,0.0,0,11.60824473564232,0.0,0.0,7.0,0.0,10.0,1,4.0,0.3853923853923855,5,158497.0,1.791759469228055,11.97349094467555,765935,34.82,113776.0,49.94,7.03,76.38,-0.4854827872204427,1.2765286542117922,1.5676272282049102,1.2858948585938554
943129745,6081,California,San Mateo County,County,San Mateo,4,4,33000.0,63275.0,0,10.404293143019792,11.05526138931847,0.0,7.0,0.0,10.0,1,4.0,0.3853923853923855,0,39324.0,0.0,10.579590298486815,765935,34.82,113776.0,49.94,7.03,76.38,-0.4854827872204427,1.2765286542117922,1.5676272282049102,1.2858948585938554
273472825,6081,California,San Mateo County,County,San Mateo,4,4,204026.0,0.0,9200,12.226007617009651,0.0,9.12706745278236,7.0,0.0,10.0,1,4.0,0.3853923853923855,0,130361.0,0.0,11.77806280398682,765935,34.82,113776.0,49.94,7.03,76.38,-0.4854827872204427,1.2765286542117922,1.5676272282049102,1.2858948585938554
272969900,6081,California,San Mateo County,County,San Mateo,4,4,1434643.0,1583825.0,0,14.176427292774331,14.275353996837874,0.0,7.0,0.0,10.0,1,4.0,0.3853923853923855,28,1290607.0,3.367295829986474,14.070623208303044,765935,34.82,113776.0,49.94,7.03,76.38,-0.4854827872204427,1.2765286542117922,1.5676272282049102,1.2858948585938554
461334084,6081,California,San Mateo County,County,San Mateo,4,4,542475.0,0.0,73900,13.203899123786814,0.0,11.210481638644469,7.0,0.0,10.0,1,4.0,0.3853923853923855,11,411106.0,2.4849066497880004,12.926606367768516,765935,34.82,113776.0,49.94,7.03,76.38,-0.4854827872204427,1.2765286542117922,1.5676272282049102,1.2858948585938554
941167141,6081,California,San Mateo County,County,San Mateo,4,4,454921.0,0.0,6480,13.027881254666102,0.0,8.776630098427717,7.0,0.0,10.0,1,4.0,0.3853923853923855,3,2283815.0,1.3862943611198906,14.641357848228816,765935,34.82,113776.0,49.94,7.03,76.38,-0.4854827872204427,1.2765286542117922,1.5676272282049102,1.2858948585938554
452465260,6081,California,San Mateo County,County,San Mateo,4,4,132205.0,0.0,0,11.79211659114894,0.0,0.0,7.0,0.0,10.0,1,4.0,0.3853923853923855,0,612739.0,0.0,13.325694349372837,765935,34.82,113776.0,49.94,7.03,76.38,-0.4854827872204427,1.2765286542117922,1.5676272282049102,1.2858948585938554
941722562,6081,California,San Mateo County,County,San Mateo,4,4,2328357.0,12030171.0,135125865,14.660673856079253,16.302928385438012,18.721717242783775,7.0,0.0,10.0,1,4.0,0.3853923853923855,826,311978932.0,6.717804695023691,19.558446217852772,765935,34.82,113776.0,49.94,7.03,76.38,-0.4854827872204427,1.2765286542117922,1.5676272282049102,1.2858948585938554
942614106,6081,California,San Mateo County,County,San Mateo,4,4,8285.0,0.0,296906,9.022322622637349,0.0,12.60117423743586,7.0,0.0,10.0,1,4.0,0.3853923853923855,54,765039.0,4.007333185232471,13.547682091901374,765935,34.82,113776.0,49.94,7.03,76.38,-0.4854827872204427,1.2765286542117922,1.5676272282049102,1.2858948585938554
851605425,6081,California,San Mateo County,County,San Mateo,4,4,100000.0,0.0,0,11.51293546492023,0.0,0.0,7.0,0.0,10.0,1,4.0,0.3853923853923855,0,100000.0,0.0,11.512925464970229,765935,34.82,113776.0,49.94,7.03,76.38,-0.4854827872204427,1.2765286542117922,1.5676272282049102,1.2858948585938554
264687895,6083,California,Santa Barbara County,County,Santa Barbara,4,4,9731.0,0.0,35814,9.183174703903411,0.0,10.48612207904855,1.0,0.0,0.0,0,3.0,-0.6146076146076145,0,1763248.0,0.0,14.382668120800677,443738,22.9,71657.0,33.83,14.84,60.97,-0.98808874062422,0.180957291682192,-0.3615041605293562,0.0155178942734991
320549576,6083,California,Santa Barbara County,County,Santa Barbara,4,4,204652.0,0.0,9200,12.229071140987305,0.0,9.12706745278236,1.0,0.0,0.0,0,3.0,-0.6146076146076145,3,227384.0,1.3862943611198906,12.334395497225085,443738,22.9,71657.0,33.83,14.84,60.97,-0.98808874062422,0.180957291682192,-0.3615041605293562,0.0155178942734991
463416009,6083,California,Santa Barbara County,County,Santa Barbara,4,4,208376.0,0.0,32983,12.24710421808742,0.0,10.403777874386735,1.0,0.0,0.0,0,3.0,-0.6146076146076145,10,57281.0,2.3978952727983707,10.955724259582697,443738,22.9,71657.0,33.83,14.84,60.97,-0.98808874062422,0.180957291682192,-0.3615041605293562,0.0155178942734991
452620272,6083,California,Santa Barbara County,County,Santa Barbara,4,4,89729.0,491905.0,20,11.404560440292103,13.10604292031018,3.044522437723423,1.0,0.0,0.0,0,3.0,-0.6146076146076145,12,874699.0,2.5649493574615367,13.68163510615818,443738,22.9,71657.0,33.83,14.84,60.97,-0.98808874062422,0.180957291682192,-0.3615041605293562,0.0155178942734991
273100607,6085,California,Santa Clara County,City,Sunnyvale,4,4,7722.0,14500.0,331951,8.951958168569265,9.581972891547895,12.71274565913292,1.0,0.0,0.0,0,4.0,0.3853923853923855,6,77398.0,1.9459101490553132,11.256716219450684,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
770066920,6085,California,Santa Clara County,City,Sunnyvale,4,4,585387.0,0.0,0,13.280030154225583,0.0,0.0,1.0,0.0,0.0,0,4.0,0.3853923853923855,0,11454959.0,0.0,16.25393329464028,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
208003172,6085,California,Santa Clara County,City,Sunnyvale,4,4,685612.0,0.0,0,13.438068607579522,0.0,0.0,1.0,0.0,0.0,0,4.0,0.3853923853923855,0,1761539.0,0.0,14.38169841673974,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
461133597,6085,California,Santa Clara County,City,Sunnyvale,4,4,843442.0,0.0,0,13.64524760310688,0.0,0.0,1.0,0.0,0.0,0,4.0,0.3853923853923855,18,1461901.0,2.9444389791664403,14.195248201540789,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
452885139,6085,California,Santa Clara County,City,Sunnyvale,4,4,268501.0,0.0,0,12.500613641692889,0.0,0.0,1.0,0.0,0.0,0,4.0,0.3853923853923855,0,382983.0,0.0,12.8557458807547,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
464634816,6085,California,Santa Clara County,City,Sunnyvale,4,4,747645.0,25541.0,7005,13.524684882900708,10.148079435056207,8.854522203757432,1.0,0.0,0.0,0,4.0,0.3853923853923855,8,418778.0,2.1972245773362196,12.945096225557643,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
770121002,6085,California,Santa Clara County,City,Sunnyvale,4,4,10313.0,0.0,0,9.241257474610904,0.0,0.0,1.0,0.0,0.0,0,4.0,0.3853923853923855,0,1658387.0,0.0,14.321356001192134,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
384008215,6085,California,Santa Clara County,City,Sunnyvale,4,4,68753.0,0.0,0,11.138290195654504,0.0,0.0,1.0,0.0,0.0,0,4.0,0.3853923853923855,0,847867.0,0.0,13.65047906285078,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
474019943,6085,California,Santa Clara County,City,Sunnyvale,4,4,317575.0,0.0,86782,12.668472438749175,0.0,11.371166028932269,1.0,0.0,0.0,0,4.0,0.3853923853923855,0,374000.0,0.0,12.832011076396668,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
464278823,6085,California,Santa Clara County,City,Sunnyvale,4,4,665043.0,0.0,0,13.40760848286269,0.0,0.0,1.0,0.0,0.0,0,4.0,0.3853923853923855,0,33927.0,0.0,10.431966436539437,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
455309302,6085,California,Santa Clara County,City,Sunnyvale,4,4,246515.0,23941.0,96278,12.415182179080512,10.083389517811316,11.47500550546999,1.0,0.0,0.0,0,4.0,0.3853923853923855,28,457251.0,3.367295829986474,13.032987753238146,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
263150012,6085,California,Santa Clara County,City,Sunnyvale,4,4,530448.0,0.0,0,13.181479096693822,0.0,0.0,1.0,0.0,0.0,0,4.0,0.3853923853923855,0,179806.0,0.0,12.099633770874446,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
465043077,6085,California,Santa Clara County,City,Sunnyvale,4,4,552777.0,0.0,0,13.22271175324858,0.0,0.0,1.0,0.0,0.0,0,4.0,0.3853923853923855,2,268467.0,1.0986122886681098,12.500483280349682,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
204110064,6085,California,Santa Clara County,City,Sunnyvale,4,4,978338.0,0.0,0,13.793611514722992,0.0,0.0,1.0,0.0,0.0,0,4.0,0.3853923853923855,0,967650.0,0.0,13.782625730628498,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
943118905,6085,California,Santa Clara County,City,Sunnyvale,4,4,43440.0,0.0,49240,10.679158974600682,0.0,10.804481888784291,1.0,0.0,0.0,0,4.0,0.3853923853923855,0,121816.0,0.0,11.71026698852057,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
811595443,6085,California,Santa Clara County,City,Sunnyvale,4,4,16362.0,0.0,299766,9.702777967428895,0.0,12.61076078520986,1.0,0.0,0.0,0,4.0,0.3853923853923855,10,151420.0,2.3978952727983707,11.927812711657298,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
471374919,6085,California,Santa Clara County,City,Sunnyvale,4,4,4282.0,60897.0,703509,8.36240897761537,11.016955612436224,13.463837370076634,1.0,0.0,0.0,0,4.0,0.3853923853923855,11,118780.0,2.4849066497880004,11.68502832156985,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
831030107,6085,California,Santa Clara County,City,Sunnyvale,4,4,206844.0,18665.0,0,12.239724999492015,9.834458966125691,0.0,1.0,0.0,0.0,0,4.0,0.3853923853923855,0,198293.0,0.0,12.197501013834398,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
800873203,6085,California,Santa Clara County,City,Sunnyvale,4,4,51.0,0.0,162600,3.951243718581427,0.0,11.999054626138436,1.0,0.0,0.0,0,4.0,0.3853923853923855,4,115344.0,1.6094379124341005,11.65567424664436,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
912101762,6085,California,Santa Clara County,City,Sunnyvale,4,4,341553.0,0.0,27364,12.741261071407475,0.0,10.21702010357802,1.0,0.0,0.0,0,4.0,0.3853923853923855,3,811574.0,1.3862943611198906,13.60673085093519,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
941503047,6085,California,Santa Clara County,City,Sunnyvale,4,4,5160.0,0.0,0,8.548885638148727,0.0,0.0,1.0,0.0,0.0,0,4.0,0.3853923853923855,0,737090.0,0.0,13.510465280405118,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
943132087,6085,California,Santa Clara County,City,Sunnyvale,4,4,752343.0,987531.0,56883,13.530948945143594,13.802964180295673,10.948769385492588,1.0,0.0,0.0,0,4.0,0.3853923853923855,15,5081661.0,2.772588722239781,15.44114873461605,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
271241136,6085,California,Santa Clara County,City,Sunnyvale,4,4,2328.0,0.0,250816,7.753194269884341,0.0,12.432478868537832,1.0,0.0,0.0,0,4.0,0.3853923853923855,1,233750.0,0.6931471805599453,12.362007447150932,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
770487468,6085,California,Santa Clara County,City,Sunnyvale,4,4,1068492.0,734688.0,87500,13.881759802479824,13.50720255939883,11.37940550085183,1.0,0.0,0.0,0,4.0,0.3853923853923855,20,2690560.0,3.044522437723423,14.80525990835056,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
273340630,6085,California,Santa Clara County,City,Sunnyvale,4,4,177093.0,0.0,0,12.084435944032698,0.0,0.0,1.0,0.0,0.0,0,4.0,0.3853923853923855,0,449794.0,0.0,13.016544979156487,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
841805675,6085,California,Santa Clara County,City,Sunnyvale,4,4,61035.0,0.0,0,11.019219133011626,0.0,0.0,1.0,0.0,0.0,0,4.0,0.3853923853923855,0,70165.0,0.0,11.158604890185236,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
770535576,6085,California,Santa Clara County,City,Sunnyvale,4,4,51195.0,0.0,0,10.843416682975684,0.0,0.0,1.0,0.0,0.0,0,4.0,0.3853923853923855,0,31744.0,0.0,10.3654590100846,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
770479954,6085,California,Santa Clara County,City,Sunnyvale,4,4,14433.0,0.0,0,9.577341813632218,0.0,0.0,1.0,0.0,0.0,0,4.0,0.3853923853923855,0,77381.0,0.0,11.256496551406975,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
823528747,6085,California,Santa Clara County,City,Sunnyvale,4,4,113284.0,15550.0,20024,11.637662046371554,9.651880224221337,9.90473677193656,1.0,0.0,0.0,0,4.0,0.3853923853923855,0,207332.0,0.0,12.24207665216436,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
770301932,6085,California,Santa Clara County,City,Sunnyvale,4,4,18110.0,171010.0,95768,9.804274767464536,12.049483160901254,11.46969432077795,1.0,0.0,0.0,0,4.0,0.3853923853923855,4,157520.0,1.6094379124341005,11.967307713313009,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
260776528,6085,California,Santa Clara County,City,Sunnyvale,4,4,534103.0,0.0,32632,13.188345855534044,0.0,10.393079325293726,1.0,0.0,0.0,0,4.0,0.3853923853923855,0,339423.0,0.0,12.73500239613323,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
942762269,6085,California,Santa Clara County,City,Sunnyvale,4,4,11113387.0,25725592.0,3350311,16.22366106562291,17.06299689092502,15.024564033792876,1.0,0.0,0.0,0,4.0,0.3853923853923855,575,30980737.0,6.3561076606958915,17.24887618221167,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
510187655,6085,California,Santa Clara County,City,Sunnyvale,4,4,289752.0,607071.0,53139,12.576784114901637,13.316402679152272,10.880685219313804,1.0,0.0,0.0,0,4.0,0.3853923853923855,17,1288464.0,2.8903717578961645,14.06896136921975,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
813329081,6085,California,Santa Clara County,City,Sunnyvale,4,4,293351.0,0.0,0,12.589128532125208,0.0,0.0,1.0,0.0,0.0,0,4.0,0.3853923853923855,0,526898.0,0.0,13.174762260403496,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
770330820,6085,California,Santa Clara County,City,Sunnyvale,4,4,379161.0,0.0,0,12.845718833371086,0.0,0.0,1.0,0.0,0.0,0,4.0,0.3853923853923855,3,676580.0,1.3862943611198906,13.424805975329337,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
462490094,6085,California,Santa Clara County,City,Sunnyvale,4,4,367453.0,0.0,0,12.814353419732576,0.0,0.0,1.0,0.0,0.0,0,4.0,0.3853923853923855,2,1445222.0,1.0986122886681098,14.18377350094629,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
770229249,6085,California,Santa Clara County,City,Sunnyvale,4,4,189745.0,45500.0,8167,12.153441614666775,10.725489582719506,9.0079793598445,1.0,0.0,0.0,0,4.0,0.3853923853923855,0,3933071.0,0.0,15.184931103628324,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
237065664,6085,California,Santa Clara County,City,Sunnyvale,4,4,1395390.0,0.0,0,14.148685220702966,0.0,0.0,1.0,0.0,0.0,0,4.0,0.3853923853923855,1,2782595.0,0.6931471805599453,14.838894503507683,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
260337511,6085,California,Santa Clara County,City,Sunnyvale,4,4,80201.0,100500.0,336841,11.292303731199528,11.51792295668052,12.727369256663412,1.0,0.0,0.0,0,4.0,0.3853923853923855,21,249344.0,3.091042453358316,12.426588748122098,1922200,38.74,116178.0,51.33,7.92,73.35,0.3617304814953662,1.6368172230973654,1.5889535882451735,1.0361062666476724
381842281,6097,California,Sonoma County,City,Petaluma,4,4,3044977.0,0.0,46301,14.929004234141086,0.0,10.742940435685655,4.0,0.0,9.0,1,2.0,-1.6146076146076145,42,5242936.0,3.7612001156935624,15.472392204728306,501317,16.54,76753.0,34.88,10.26,70.72,-0.8757527123616673,-0.4035925292648093,0.1266332689618409,0.8192930663775535
680441916,6097,California,Sonoma County,City,Petaluma,4,4,640175.0,0.0,0,13.369498417530286,0.0,0.0,4.0,0.0,9.0,1,2.0,-1.6146076146076145,4,1847341.0,1.6094379124341005,14.429257865854648,501317,16.54,76753.0,34.88,10.26,70.72,-0.8757527123616673,-0.4035925292648093,0.1266332689618409,0.8192930663775535
680176294,6097,California,Sonoma County,City,Petaluma,4,4,6158.0,0.0,23162,8.725669705687043,0.0,10.050311456976926,4.0,0.0,9.0,1,2.0,-1.6146076146076145,0,1499212.0,0.0,14.220450194703204,501317,16.54,76753.0,34.88,10.26,70.72,-0.8757527123616673,-0.4035925292648093,0.1266332689618409,0.8192930663775535
901019558,6097,California,Sonoma County,City,Petaluma,4,4,68607.0,853408.0,191133,11.13616442499042,13.656994195731516,12.160730031723729,4.0,0.0,9.0,1,2.0,-1.6146076146076145,20,549637.0,3.044522437723423,13.217013339312777,501317,16.54,76753.0,34.88,10.26,70.72,-0.8757527123616673,-0.4035925292648093,0.1266332689618409,0.8192930663775535
202559651,6097,California,Sonoma County,City,Petaluma,4,4,10660515.0,223500.0,160113,16.18205738078376,12.317171167298682,11.983641340508344,4.0,0.0,9.0,1,2.0,-1.6146076146076145,14,4144327.0,2.70805020110221,15.237250969074694,501317,16.54,76753.0,34.88,10.26,70.72,-0.8757527123616673,-0.4035925292648093,0.1266332689618409,0.8192930663775535
843334884,6107,California,Tulare County,City,Exeter,4,4,70000.0,0.0,0,11.156264806643742,0.0,0.0,2.0,0.0,2.0,1,5.0,1.3853923853923855,0,5000.0,0.0,8.517193191416238,460477,22.16,47518.0,14.31,25.46,41.34,-0.953994488276277,0.1129436332701196,-2.3072382283671233,-1.6027494522293295
942771451,6107,California,Tulare County,City,Exeter,4,4,6903.0,0.0,0,8.839856232763264,0.0,0.0,2.0,0.0,2.0,1,5.0,1.3853923853923855,5,1031028.0,1.791759469228055,13.846066920729257,460477,22.16,47518.0,14.31,25.46,41.34,-0.953994488276277,0.1129436332701196,-2.3072382283671233,-1.6027494522293295
473486630,6111,California,Ventura County,City,Oxnard,4,4,523313.0,0.0,10675,13.167936945298823,0.0,9.275753510524416,2.0,0.0,2.0,1,4.0,0.3853923853923855,11,615797.0,2.4849066497880004,13.330672642749075,848112,22.02,84017.0,33.1,9.57,55.37,-0.3916436600861736,0.1000761843813491,0.2495369090991519,-0.4461375891913937
300045901,6111,California,Ventura County,City,Oxnard,4,4,1574056.0,1672124.0,133035,14.269166920772664,14.329605830597888,11.798375047269294,2.0,0.0,2.0,1,4.0,0.3853923853923855,77,4302572.0,4.356708826689592,15.274723541384525,848112,22.02,84017.0,33.1,9.57,55.37,-0.3916436600861736,0.1000761843813491,0.2495369090991519,-0.4461375891913937
834279835,6111,California,Ventura County,City,Oxnard,4,4,366591.0,10000.0,0,12.812004792000153,9.210440366976515,0.0,2.0,0.0,2.0,1,4.0,0.3853923853923855,0,45029.0,0.0,10.715062005631752,848112,22.02,84017.0,33.1,9.57,55.37,-0.3916436600861736,0.1000761843813491,0.2495369090991519,-0.4461375891913937
270962697,6113,California,Yolo County,City,Woodland,4,4,292179.0,0.0,0,12.585125329686504,0.0,0.0,5.0,1.0,5.0,1,5.0,1.3853923853923855,2,51140.0,1.0986122886681098,10.842322248845178,214977,22.85,65923.0,41.59,19.6,68.07,-1.65536164375481,0.1763617742219171,-0.5696357115953327,0.6008310965236305
450933835,8001,Colorado,Adams County,City,Westminster,4,4,1181308.0,100301.0,433277,13.982133703632725,11.515940913930686,12.979134833302606,4.0,0.0,0.0,0,3.0,-0.6146076146076145,32,1121359.0,3.49650756146648,13.930051900562267,497115,15.4,67575.0,23.56,11.49,49.38,-0.8835029311350012,-0.508370327359083,-0.5275319955175582,-0.939944079540448
841059678,8001,Colorado,Adams County,City,Westminster,4,4,92282.0,369903.0,1470541,11.432615221512185,12.82099879149552,14.201141598282012,4.0,0.0,0.0,0,3.0,-0.6146076146076145,22,1632463.0,3.1354942159291497,14.305600475251069,497115,15.4,67575.0,23.56,11.49,49.38,-0.8835029311350012,-0.508370327359083,-0.5275319955175582,-0.939944079540448
